nome,disciplina,nome_Docente,ano,nota,situacao,semestre
Caio Thales,Computacao Grafica,,2010,,REPROVADO POR FALTA,2
Caio Thales,DESLIGAMENTO,,2011,,,1
Caio Thales,Design Colaborativo,,2010,,REPROVADO POR FALTA,2
Caio Thales,Design de Mobiliario,,2010,,REPROVADO POR FALTA,2
Caio Thales,Design de Visualizacao de Informacoes,,2010,,REPROVADO POR FALTA,2
Caio Thales,Design para Longevidade,,2010,,REPROVADO POR FALTA,2
Caio Thales,Identidade Visual,,2010,,REPROVADO POR FALTA,2
Caio Thales,Storytelling Visual,,2010,,REPROVADO POR FALTA,2
Camila Marcos,DESLIGAMENTO,,2006,,,2
Camila Marcos,DESLIGAMENTO,,2009,,,1
Cecilia Manuela,Computacao Grafica,Marcos Ferreira,2021,7.5,APROVADO POR MÉDIA,1
Cecilia Manuela,DESVINCULADO,,2022,,,1
Cecilia Manuela,Design Colaborativo,Fernanda Lima,2021,2.65,REPROVADO,1
Cecilia Manuela,Design de Mobiliario,Fernanda Lima,2021,8.7,APROVADO POR MÉDIA,1
Cecilia Manuela,Design de Visualizacao de Informacoes,Andre Almeida,2021,,REPROVADO POR FALTA,1
Cecilia Manuela,Design para Longevidade,Marcos Ferreira,2021,2.25,REPROVADO,1
Cecilia Manuela,Ergonomia,Pedro Oliveira,2021,,REPROVADO POR FALTA,2
Cecilia Manuela,Identidade Visual,Joao Silva,2021,9.0,APROVADO POR MÉDIA,1
Cecilia Manuela,Storytelling Visual,Maria Santos,2021,8.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,(DOUTORADO).,-----------,,,,
DOCENTE(S): -----------.,Branding,Rafaela Gomes,2021,8.75,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Computacao Grafica,Marcos Ferreira,2020,8.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Computacao Grafica,,2012,7.5,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Computacao Grafica,,2012,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,DESLIGAMENTO,,2014,,,1
DOCENTE(S): -----------.,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
DOCENTE(S): -----------.,Design Biomimetico,,2022,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design Colaborativo,Fernanda Lima,2020,8.35,APROVADO POR MÉDIA,3
DOCENTE(S): -----------.,Design Colaborativo,,2012,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design Colaborativo,,2013,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design Experimental,Rafaela Gomes,2022,7.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design Sonoro,Patricia Nunes,2022,7.5,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design Thinking,Joao Silva,2022,9.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Aprendizado,Ana Costa,2020,4.5,REPROVADO,2
DOCENTE(S): -----------.,Design de Aprendizado,Ana Costa,2021,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Aprendizado,Ana Costa,2022,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Espacos Virtuais,Pedro Oliveira,2022,9.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Experiencia em Museus,Pedro Oliveira,2021,2.15,REPROVADO,2
DOCENTE(S): -----------.,Design de Interfaces Neuromorficas,Marcos Ferreira,2022,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,"Design de Interfaces Neuromorficas

DA SILVA (MESTRADO).",Marcos Ferreira,2021,3.0,REPROVADO,2
DOCENTE(S): -----------.,Design de Joias,Gustavo Martins,2021,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design de Joias,Gustavo Martins,2022,7.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Joias,,2013,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design de Mobiliario,Fernanda Lima,2020,5.3,APROVADO,1
DOCENTE(S): -----------.,Design de Mobiliario,,2012,,APROVADO POR FREQÜÊNCIA,1
DOCENTE(S): -----------.,Design de Produto,Carla Souza,2021,8.0,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design de Realidade Aumentada (AR) e Virtual (VR),Juliana Rodrigues,2021,8.0,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design de Tecnologia Vestivel (Wearable),Andre Almeida,2020,7.1,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design de Visualizacao de Informacoes,Andre Almeida,2020,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design de Visualizacao de Informacoes,Andre Almeida,2020,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Visualizacao de Informacoes,Andre Almeida,2021,7.75,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Visualizacao de Informacoes,,2012,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design de Visualizacao de Informacoes,,2013,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design para Longevidade,Marcos Ferreira,2020,7.92,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design para Longevidade,,2012,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design para Longevidade,,2013,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Ecodesign,Diego Cardoso,2021,8.6,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Ergonomia,Pedro Oliveira,2020,5.5,APROVADO,2
DOCENTE(S): -----------.,Ergonomia,,2013,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Gamificacao,Luiz Pereira,2021,8.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Gamificacao,,2013,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Identidade Visual,Joao Silva,2020,5.25,APROVADO,3
DOCENTE(S): -----------.,Identidade Visual,,2012,8.25,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Identidade Visual,,2012,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Marketing de Produto,Carla Souza,2021,7.05,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Projeto Integrado,Fernanda Lima,2020,7.8,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Storytelling Visual,Maria Santos,2020,5.0,APROVADO,3
DOCENTE(S): -----------.,Storytelling Visual,,2012,6.13,APROVADO,2
DOCENTE(S): -----------.,Storytelling Visual,,2012,,REPROVADO POR FALTA,1
Elisa Guilherme,Branding,,2008,8.5,APROVADO POR MÉDIA,1
Elisa Guilherme,Computacao Grafica,,2007,8.0,APROVADO POR MÉDIA,1
Elisa Guilherme,Comunicacao Visual,,2010,8.25,APROVADO POR MÉDIA,1
Elisa Guilherme,Cultura Visual,,2008,9.0,APROVADO POR MÉDIA,2
Elisa Guilherme,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Elisa Guilherme,Design Biomimetico,,2009,10.0,APROVADO POR MÉDIA,2
Elisa Guilherme,Design Cenico,,2009,8.13,APROVADO POR MÉDIA,1
Elisa Guilherme,Design Cibernetico,,2008,7.2,APROVADO POR MÉDIA,2
Elisa Guilherme,Design Colaborativo,,2007,5.0,APROVADO,1
Elisa Guilherme,Design Computacional,,2009,8.6,APROVADO POR MÉDIA,2
Elisa Guilherme,Design Digital,,2011,7.7,APROVADO POR MÉDIA,1
Elisa Guilherme,Design Experimental,,2010,7.15,APROVADO POR MÉDIA,1
Elisa Guilherme,Design Parametrico,,2009,,REPROVADO POR FALTA,2
Elisa Guilherme,Design Parametrico,,2010,,REPROVADO POR FALTA,1
Elisa Guilherme,Design Parametrico,,2011,8.4,APROVADO POR MÉDIA,2
Elisa Guilherme,Design Sonoro,,2011,7.3,APROVADO POR MÉDIA,1
Elisa Guilherme,Design Thinking,,2009,6.63,APROVADO,1
Elisa Guilherme,Design de Aprendizado,,2007,6.25,APROVADO,2
Elisa Guilherme,Design de Apresentacoes,,2009,7.5,APROVADO POR MÉDIA,1
Elisa Guilherme,Design de Espacos Virtuais,,2011,,REPROVADO POR FALTA,1
Elisa Guilherme,Design de Espacos Virtuais,,2013,7.6,APROVADO POR MÉDIA,1
Elisa Guilherme,Design de Experiencia em Museus,,2007,7.0,APROVADO POR MÉDIA,2
Elisa Guilherme,Design de Impacto Social,,2009,7.25,APROVADO POR MÉDIA,2
Elisa Guilherme,Design de Interacao Corporal,,2009,7.0,APROVADO POR MÉDIA,2
Elisa Guilherme,Design de Interacao Cultural,,2008,5.0,APROVADO,2
Elisa Guilherme,Design de Interacao Tangivel,,2012,7.5,APROVADO POR MÉDIA,2
