nome,disciplina,nome_Docente,ano,nota,situacao,semestre
Amanda Caroline,Branding,,2009,,REPROVADO POR FALTA,2
Amanda Caroline,Branding,,2010,,REPROVADO POR FALTA,1
Amanda Caroline,Branding,,2011,,REPROVADO POR FALTA,1
Amanda Caroline,Computacao Grafica,,2008,8.5,APROVADO POR MÉDIA,2
Amanda Caroline,Comunicacao Visual,,2011,,REPROVADO POR FALTA,2
Amanda Caroline,Cultura Visual,,2009,7.0,APROVADO POR MÉDIA,1
Amanda Caroline,DESLIGAMENTO,,2013,,,2
Amanda Caroline,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Amanda Caroline,Design Biomimetico,,2013,,REPROVADO POR FALTA,1
Amanda Caroline,Design Colaborativo,,2008,5.5,APROVADO,2
Amanda Caroline,Design Experimental,,2012,7.4,APROVADO POR MÉDIA,1
Amanda Caroline,Design Parametrico,,2011,,REPROVADO POR FALTA,1
Amanda Caroline,Design Thinking,,2010,7.0,APROVADO POR MÉDIA,2
Amanda Caroline,Design de Aprendizado,,2009,3.38,REPROVADO,1
Amanda Caroline,Design de Aprendizado,,2009,5.0,APROVADO,2
Amanda Caroline,Design de Apresentacoes,,2009,,REPROVADO POR FALTA,1
Amanda Caroline,Design de Apresentacoes,,2011,,REPROVADO POR FALTA,1
Amanda Caroline,Design de Espacos Virtuais,,2012,6.3,APROVADO,1
Amanda Caroline,Design de Experiencia em Museus,,2009,5.0,APROVADO,2
Amanda Caroline,Design de Interacao em Tempo Real,,2010,5.15,APROVADO,2
Amanda Caroline,Design de Interfaces Neuromorficas,,2009,3.97,REPROVADO,2
Amanda Caroline,Design de Interfaces Neuromorficas,,2010,5.32,APROVADO,1
Amanda Caroline,Design de Joias,,2009,3.25,REPROVADO,2
Amanda Caroline,Design de Joias,,2010,6.6,APROVADO,1
Amanda Caroline,Design de Mobiliario,,2008,10.0,APROVADO POR MÉDIA,2
Amanda Caroline,Design de Realidade Aumentada (AR) e Virtual (VR),,2010,6.13,APROVADO,2
Amanda Caroline,Design de Realidade Aumentada (AR) e Virtual (VR),,2010,,REPROVADO POR FALTA,1
Amanda Caroline,Design de Tecnologia Vestivel (Wearable),,2009,7.0,APROVADO POR MÉDIA,1
Amanda Caroline,Design de Visualizacao de Informacoes,,2008,,REPROVADO POR FALTA,2
Amanda Caroline,Design de Visualizacao de Informacoes,,2009,5.25,APROVADO,1
Amanda Caroline,Design para Longevidade,,2008,7.0,APROVADO POR MÉDIA,2
Amanda Caroline,Ecodesign,,2010,8.75,APROVADO POR MÉDIA,2
Amanda Caroline,Ergonomia,,2009,7.0,APROVADO POR MÉDIA,1
Amanda Caroline,Gamificacao,,2009,8.5,APROVADO POR MÉDIA,2
Amanda Caroline,Gestao de Marcas,,2011,5.68,APROVADO,1
Amanda Caroline,Identidade Visual,,2008,7.25,APROVADO POR MÉDIA,2
Amanda Caroline,Impressao 3D,,2010,,REPROVADO POR FALTA,2
Amanda Caroline,Impressao 3D,,2011,,REPROVADO POR FALTA,1
Amanda Caroline,Impressao 3D,,2011,,REPROVADO POR FALTA,2
Amanda Caroline,Impressao 3D,,2012,,REPROVADO POR FALTA,1
Amanda Caroline,Interacao Tangivel,,2011,,APROVADO POR FREQÜÊNCIA,1
Amanda Caroline,Manipulacao de Imagem,,2010,2.75,REPROVADO,2
Amanda Caroline,Marketing de Produto,,2009,9.25,APROVADO POR MÉDIA,2
Amanda Caroline,Projeto Integrado,,2009,7.0,APROVADO POR MÉDIA,1
Amanda Caroline,Storytelling Visual,,2008,5.25,APROVADO,2
Amanda Caroline,TRANCAMENTO,,2012,,,2
Amanda Caroline,Tipografia,,2010,,REPROVADO POR FALTA,1
Amanda Caroline,Tipografia,,2012,5.07,APROVADO,1
Amanda Marcelo,Branding,,2011,7.25,APROVADO POR MÉDIA,1
Amanda Marcelo,Computacao Grafica,,2010,7.5,APROVADO POR MÉDIA,1
Amanda Marcelo,Comunicacao Visual,,2013,7.75,APROVADO POR MÉDIA,1
Amanda Marcelo,Cultura Visual,,2012,7.0,APROVADO POR MÉDIA,1
Amanda Marcelo,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Amanda Marcelo,Design Biofilico,,2013,9.5,APROVADO POR MÉDIA,2
Amanda Marcelo,Design Biomimetico,,2013,7.5,APROVADO POR MÉDIA,1
Amanda Marcelo,Design Cenico,,2012,8.0,APROVADO POR MÉDIA,2
Amanda Marcelo,Design Cibernetico,,2011,9.0,APROVADO POR MÉDIA,2
Amanda Marcelo,Design Colaborativo,,2010,8.0,APROVADO POR MÉDIA,1
Amanda Marcelo,Design Computacional,,2012,8.5,APROVADO POR MÉDIA,1
Amanda Marcelo,Design Digital,,2012,7.7,APROVADO POR MÉDIA,2
Amanda Marcelo,Design Experimental,,2012,8.75,APROVADO POR MÉDIA,1
Amanda Marcelo,Design Parametrico,,2012,8.25,APROVADO POR MÉDIA,1
Amanda Marcelo,Design Sonoro,,2012,7.5,APROVADO POR MÉDIA,1
Amanda Marcelo,Design Thinking,,2011,5.38,APROVADO,2
Amanda Marcelo,Design de Aprendizado,,2010,10.0,APROVADO POR MÉDIA,2
Amanda Marcelo,Design de Apresentacoes,,2012,7.0,APROVADO POR MÉDIA,2
Amanda Marcelo,Design de Espacos Virtuais,,2012,5.65,APROVADO,1
Amanda Marcelo,Design de Experiencia em Museus,,2010,7.75,APROVADO POR MÉDIA,2
Amanda Marcelo,Design de Impacto Social,,2013,,REPROVADO POR FALTA,2
Amanda Marcelo,Design de Impressao e Publicacao,,2014,,REPROVADO POR FALTA,1
Amanda Marcelo,Design de Interacao Corporal,,2012,9.5,APROVADO POR MÉDIA,1
Amanda Marcelo,Design de Interacao Cultural,,2011,8.75,APROVADO POR MÉDIA,2
Amanda Marcelo,Design de Interacao Tangivel,,2012,8.9,APROVADO POR MÉDIA,2
Amanda Marcelo,Design de Interacao em Tempo Real,,2011,7.8,APROVADO POR MÉDIA,2
Amanda Marcelo,Design de Interfaces Neuromorficas,,2010,10.0,APROVADO POR MÉDIA,2
Amanda Marcelo,Design de Joias,,2011,9.3,APROVADO POR MÉDIA,1
Amanda Marcelo,Design de Mobiliario,,2010,,APROVADO POR FREQÜÊNCIA,1
Amanda Marcelo,Design de Narrativa Espacial,,2012,9.4,APROVADO POR MÉDIA,1
Amanda Marcelo,Design de Produto,,2011,8.0,APROVADO POR MÉDIA,2
Amanda Marcelo,Design de Realidade Aumentada (AR) e Virtual (VR),,2011,9.25,APROVADO POR MÉDIA,2
Amanda Marcelo,Design de Redes Sociais,,2013,7.0,APROVADO POR MÉDIA,1
Amanda Marcelo,Design de Tecnologia Vestivel (Wearable),,2010,7.75,APROVADO POR MÉDIA,2
Amanda Marcelo,Design de Visualizacao de Informacoes,,2010,10.0,APROVADO POR MÉDIA,1
Amanda Marcelo,Design para Longevidade,,2010,10.0,APROVADO POR MÉDIA,1
Amanda Marcelo,Ecodesign,,2011,5.65,APROVADO,1
Amanda Marcelo,Ergonomia,,2010,10.0,APROVADO POR MÉDIA,2
Amanda Marcelo,Etica em Design,,2012,8.0,APROVADO POR MÉDIA,2
Amanda Marcelo,FORMADO,,2015,,,1
Amanda Marcelo,Fotografia,,2014,6.75,APROVADO,2
Amanda Marcelo,Gamificacao,,2010,8.25,APROVADO POR MÉDIA,2
Amanda Marcelo,Gestao de Marcas,,2012,7.0,APROVADO POR MÉDIA,2
Amanda Marcelo,INTEGRALIZADO,,2014,,,2
Amanda Marcelo,Identidade Visual,,2010,7.75,APROVADO POR MÉDIA,1
Amanda Marcelo,Impressao 3D,,2011,10.0,APROVADO POR MÉDIA,1
Amanda Marcelo,Interacao Tangivel,,2012,9.0,APROVADO POR MÉDIA,2
Amanda Marcelo,Manipulacao de Imagem,,2011,10.0,APROVADO POR MÉDIA,1
Amanda Marcelo,Marketing de Produto,,2011,10.0,APROVADO POR MÉDIA,1
Amanda Marcelo,Modelagem 3D,,2013,9.5,APROVADO POR MÉDIA,2
Amanda Marcelo,Projeto Integrado,,2010,8.75,APROVADO POR MÉDIA,2
Amanda Marcelo,Prototipagem em Papel,,2011,10.0,APROVADO POR MÉDIA,2
Amanda Marcelo,SemiÃ³tica,,2013,8.75,APROVADO POR MÉDIA,1
Amanda Marcelo,Storytelling Visual,,2010,5.68,APROVADO,1
Amanda Marcelo,Tecnicas de Iluminacao,,2013,,REPROVADO POR FALTA,2
Amanda Marcelo,Tecnicas de Iluminacao,,2014,9.5,APROVADO POR MÉDIA,2
Amanda Marcelo,Tecnicas de Iluminacao,,2014,,REPROVADO POR FALTA,1
Amanda Marcelo,Teoria da Cor,,2013,8.5,APROVADO POR MÉDIA,1
Amanda Marcelo,Teoria do Design,,2012,7.3,APROVADO POR MÉDIA,2
Amanda Marcelo,Tipografia,,2011,8.6,APROVADO POR MÉDIA,1
Beatriz Marcelo,Computacao Grafica,,2015,7.0,APROVADO POR MÉDIA,1
Beatriz Marcelo,DESVINCULADO,,2016,,,2
Beatriz Marcelo,Design Colaborativo,,2015,0.0,REPROVADO,1
Beatriz Marcelo,Design Colaborativo,,2016,,REPROVADO POR FALTA,1
Beatriz Marcelo,Design de Experiencia em Museus,,2015,0.5,REPROVADO,2
Beatriz Marcelo,Design de Interfaces Neuromorficas,,2015,,REPROVADO POR FALTA,2
Beatriz Marcelo,Design de Joias,,2016,,REPROVADO POR FALTA,1
Beatriz Marcelo,Design de Mobiliario,,2015,,APROVADO POR FREQÜÊNCIA,1
Beatriz Marcelo,Design de Visualizacao de Informacoes,,2015,7.5,APROVADO POR MÉDIA,1
Beatriz Marcelo,Design para Longevidade,,2015,,REPROVADO POR FALTA,1
Beatriz Marcelo,Ergonomia,,2015,,REPROVADO POR FALTA,2
Beatriz Marcelo,Gamificacao,,2016,,REPROVADO POR FALTA,1
Beatriz Marcelo,Identidade Visual,,2015,7.25,APROVADO POR MÉDIA,1
Beatriz Marcelo,Interacao Tangivel,,2016,,REPROVADO POR FALTA,1
Beatriz Marcelo,Storytelling Visual,,2015,6.05,APROVADO,1
