nome,disciplina,nome_Docente,ano,nota,situacao,semestre
Alice Julia,DESLIGAMENTO,,2013,,,1
Alice Luca,DESLIGAMENTO,,2009,,,2
Alice Yuri,Computacao Grafica,,2016,,REPROVADO POR FALTA,1
Alice Yuri,Computacao Grafica,,2017,7.25,APROVADO POR MÉDIA,1
Alice Yuri,Cultura Visual,Patricia Nunes,2018,,REPROVADO POR FALTA,2
Alice Yuri,DESVINCULADO,,2019,,,1
Alice Yuri,Design Colaborativo,Fernanda Lima,2018,,REPROVADO POR FALTA,1
Alice Yuri,Design Colaborativo,,2016,,REPROVADO POR FALTA,1
Alice Yuri,Design Colaborativo,,2017,,REPROVADO POR FALTA,1
Alice Yuri,Design de Joias,Gustavo Martins,2018,,REPROVADO POR FALTA,1
Alice Yuri,Design de Joias,,2017,,REPROVADO POR FALTA,1
Alice Yuri,Design de Mobiliario,,2016,8.27,APROVADO,1
Alice Yuri,Design de Visualizacao de Informacoes,Andre Almeida,2018,,REPROVADO POR FALTA,1
Alice Yuri,Design de Visualizacao de Informacoes,,2016,,REPROVADO POR FALTA,1
Alice Yuri,Design de Visualizacao de Informacoes,,2017,,REPROVADO POR FALTA,1
Alice Yuri,Design para Longevidade,Marcos Ferreira,2018,,REPROVADO POR FALTA,1
Alice Yuri,Design para Longevidade,,2016,,REPROVADO POR FALTA,1
Alice Yuri,Design para Longevidade,,2017,,REPROVADO POR FALTA,1
Alice Yuri,Ergonomia,Pedro Oliveira,2018,,REPROVADO POR FALTA,2
Alice Yuri,Ergonomia,,2017,,REPROVADO POR FALTA,2
Alice Yuri,Identidade Visual,,2016,,REPROVADO POR FALTA,1
Alice Yuri,Identidade Visual,,2017,7.25,APROVADO POR MÉDIA,1
Alice Yuri,Interacao Tangivel,Gustavo Martins,2018,,REPROVADO POR FALTA,2
Alice Yuri,Storytelling Visual,,2016,,REPROVADO POR FALTA,1
Alice Yuri,Storytelling Visual,,2017,7.0,APROVADO POR MÉDIA,1
Alice Yuri,Teoria do Design,,2016,,REPROVADO POR FALTA,2
Arthur Jose,Branding,,2009,8.8,APROVADO POR MÉDIA,1
Arthur Jose,Computacao Grafica,,2008,7.75,APROVADO POR MÉDIA,1
Arthur Jose,Comunicacao Visual,,2011,7.6,APROVADO POR MÉDIA,1
Arthur Jose,Cultura Visual,,2009,9.0,APROVADO POR MÉDIA,1
Arthur Jose,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Arthur Jose,Design Biofilico,,2011,7.04,APROVADO POR MÉDIA,1
Arthur Jose,Design Biomimetico,,2011,7.5,APROVADO POR MÉDIA,1
Arthur Jose,Design Cenico,,2010,8.75,APROVADO POR MÉDIA,2
Arthur Jose,Design Cibernetico,,2010,10.0,APROVADO POR MÉDIA,1
Arthur Jose,Design Colaborativo,,2008,6.25,APROVADO,1
Arthur Jose,Design Computacional,,2010,8.5,APROVADO POR MÉDIA,2
Arthur Jose,Design Digital,,2010,8.0,APROVADO POR MÉDIA,2
Arthur Jose,Design Experimental,,2010,7.25,APROVADO POR MÉDIA,2
Arthur Jose,Design Parametrico,,2010,4.26,REPROVADO,1
Arthur Jose,Design Parametrico,,2011,7.3,APROVADO POR MÉDIA,2
Arthur Jose,Design Thinking,,2009,6.4,APROVADO,2
Arthur Jose,Design de Aprendizado,,2008,8.5,APROVADO POR MÉDIA,2
Arthur Jose,Design de Apresentacoes,,2010,8.0,APROVADO POR MÉDIA,1
Arthur Jose,Design de Espacos Virtuais,,2010,8.79,APROVADO POR MÉDIA,1
Arthur Jose,Design de Experiencia em Museus,,2009,7.0,APROVADO POR MÉDIA,1
Arthur Jose,Design de Impacto Social,,2011,7.65,APROVADO POR MÉDIA,2
Arthur Jose,Design de Interacao Corporal,,2010,9.5,APROVADO POR MÉDIA,2
Arthur Jose,Design de Interacao Cultural,,2010,8.25,APROVADO POR MÉDIA,1
Arthur Jose,Design de Interacao Social,,2011,9.0,APROVADO POR MÉDIA,1
Arthur Jose,Design de Interacao Tangivel,,2011,8.25,APROVADO POR MÉDIA,2
Arthur Jose,Design de Interacao em Tempo Real,,2009,8.5,APROVADO POR MÉDIA,2
Arthur Jose,Design de Interfaces Neuromorficas,,2009,7.0,APROVADO POR MÉDIA,1
Arthur Jose,Design de Joias,,2009,9.5,APROVADO POR MÉDIA,1
Arthur Jose,Design de Mobiliario,,2008,8.0,APROVADO POR MÉDIA,1
Arthur Jose,Design de Narrativa Espacial,,2010,7.6,APROVADO POR MÉDIA,2
Arthur Jose,Design de Produto,,2009,7.75,APROVADO POR MÉDIA,2
Arthur Jose,Design de Realidade Aumentada (AR) e Virtual (VR),,2010,8.0,APROVADO POR MÉDIA,1
Arthur Jose,Design de Redes Sociais,,2011,8.75,APROVADO POR MÉDIA,1
Arthur Jose,Design de Tecnologia Vestivel (Wearable),,2008,9.8,APROVADO POR MÉDIA,2
Arthur Jose,Design de Visualizacao de Informacoes,,2008,4.13,REPROVADO,1
Arthur Jose,Design de Visualizacao de Informacoes,,2008,6.78,APROVADO,2
Arthur Jose,Design para Longevidade,,2008,3.75,REPROVADO,1
Arthur Jose,Design para Longevidade,,2009,7.5,APROVADO POR MÉDIA,2
Arthur Jose,Ecodesign,,2010,8.5,APROVADO POR MÉDIA,1
Arthur Jose,Ergonomia,,2009,8.03,APROVADO POR MÉDIA,1
Arthur Jose,Etica em Design,,2010,8.7,APROVADO POR MÉDIA,2
Arthur Jose,FORMADO,,2011,,,2
Arthur Jose,Gamificacao,,2009,8.0,APROVADO POR MÉDIA,1
Arthur Jose,Gestao de Marcas,,2010,8.0,APROVADO POR MÉDIA,2
Arthur Jose,INTEGRALIZADO,,2011,,,2
Arthur Jose,Identidade Visual,,2008,9.25,APROVADO POR MÉDIA,1
Arthur Jose,Impressao 3D,,2009,7.0,APROVADO POR MÉDIA,2
Arthur Jose,Interacao Tangivel,,2010,,APROVADO POR FREQÜÊNCIA,2
Arthur Jose,Manipulacao de Imagem,,2009,8.25,APROVADO POR MÉDIA,2
Arthur Jose,Marketing de Produto,,2010,7.35,APROVADO POR MÉDIA,1
Arthur Jose,Materiais e Processos,,2011,7.1,APROVADO POR MÉDIA,1
Arthur Jose,Projeto Integrado,,2008,2.3,REPROVADO,2
Arthur Jose,Projeto Integrado,,2009,5.75,APROVADO,1
Arthur Jose,Prototipagem em Papel,,2010,7.0,APROVADO POR MÉDIA,1
Arthur Jose,SemiÃ³tica,,2011,8.25,APROVADO POR MÉDIA,2
Arthur Jose,Storytelling Visual,,2008,7.6,APROVADO POR MÉDIA,1
Arthur Jose,Tecnicas de Iluminacao,,2011,8.0,APROVADO POR MÉDIA,2
Arthur Jose,Teoria da Cor,,2011,8.25,APROVADO POR MÉDIA,1
Arthur Jose,Teoria do Design,,2011,7.1,APROVADO POR MÉDIA,1
Arthur Jose,Tipografia,,2009,8.0,APROVADO POR MÉDIA,2
Catarina Enzo,Computacao Grafica,,2008,7.5,APROVADO POR MÉDIA,1
Catarina Enzo,DESVINCULADO,,2011,,,1
