nome,disciplina,nome_Docente,ano,nota,situacao,semestre
Caio Sophie,DESLIGAMENTO,,2019,,,1
Carolina Gabriel,DESLIGAMENTO,,2011,,,1
Caroline Juliana,Branding,,2012,5.0,APROVADO,1
Caroline Juliana,Computacao Grafica,,2011,8.25,APROVADO POR MÉDIA,1
Caroline Juliana,Comunicacao Visual,,2015,8.0,APROVADO POR MÉDIA,1
Caroline Juliana,Cultura Visual,,2011,7.53,APROVADO,2
Caroline Juliana,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Caroline Juliana,Design Biofilico,Ana Costa,2018,7.5,APROVADO POR MÉDIA,1
Caroline Juliana,Design Biomimetico,Carla Souza,2018,9.0,APROVADO POR MÉDIA,1
Caroline Juliana,Design Biomimetico,,2014,,REPROVADO POR FALTA,1
Caroline Juliana,Design Biomimetico,,2014,,REPROVADO POR FALTA,2
Caroline Juliana,Design Biomimetico,,2015,,REPROVADO POR FALTA,1
Caroline Juliana,Design Biomimetico,,2015,,REPROVADO POR FALTA,2
Caroline Juliana,Design Biomimetico,,2016,,REPROVADO POR FALTA,1
Caroline Juliana,Design Biomimetico,,2016,,REPROVADO POR FALTA,2
Caroline Juliana,Design Biomimetico,,2017,,REPROVADO POR FALTA,1
Caroline Juliana,Design Biomimetico,,2017,,REPROVADO POR FALTA,2
Caroline Juliana,Design Cenico,,2013,5.45,APROVADO,2
Caroline Juliana,Design Cibernetico,,2012,7.0,APROVADO,2
Caroline Juliana,Design Colaborativo,,2011,2.6,REPROVADO,1
Caroline Juliana,Design Colaborativo,,2011,5.15,APROVADO,2
Caroline Juliana,Design Computacional,,2013,7.85,APROVADO POR MÉDIA,1
Caroline Juliana,Design Digital,,2013,8.3,APROVADO POR MÉDIA,2
Caroline Juliana,Design Experimental,,2014,9.0,APROVADO POR MÉDIA,1
Caroline Juliana,Design Parametrico,,2012,6.6,APROVADO,2
Caroline Juliana,Design Sonoro,,2012,5.53,APROVADO,2
Caroline Juliana,Design Thinking,,2011,5.88,APROVADO,2
Caroline Juliana,Design de Aprendizado,,2012,,REPROVADO POR FALTA,1
Caroline Juliana,Design de Aprendizado,,2013,2.3,REPROVADO,1
Caroline Juliana,Design de Aprendizado,,2013,7.0,APROVADO POR MÉDIA,2
Caroline Juliana,Design de Apresentacoes,,2013,8.5,APROVADO POR MÉDIA,1
Caroline Juliana,Design de Espacos Virtuais,,2013,5.05,APROVADO,1
Caroline Juliana,Design de Experiencia em Museus,,2011,5.0,APROVADO,2
Caroline Juliana,Design de Impacto Social,,2014,,REPROVADO POR FALTA,2
Caroline Juliana,Design de Impacto Social,,2015,7.5,APROVADO POR MÉDIA,1
Caroline Juliana,Design de Impressao e Publicacao,,2014,8.19,APROVADO,1
Caroline Juliana,Design de Interacao Corporal,,2013,8.13,APROVADO POR MÉDIA,1
Caroline Juliana,Design de Interacao Cultural,,2012,5.75,APROVADO,2
Caroline Juliana,Design de Interacao Social,Ana Costa,2018,,REPROVADO POR FALTA,1
Caroline Juliana,Design de Interacao Tangivel,,2014,,REPROVADO POR FALTA,2
Caroline Juliana,Design de Interacao Tangivel,,2015,,REPROVADO POR FALTA,1
Caroline Juliana,Design de Interacao Tangivel,,2015,,REPROVADO POR FALTA,2
Caroline Juliana,Design de Interacao Tangivel,,2016,,REPROVADO POR FALTA,1
Caroline Juliana,Design de Interacao Tangivel,,2017,7.0,APROVADO POR MÉDIA,1
Caroline Juliana,Design de Interacao em Tempo Real,,2012,3.03,REPROVADO,2
Caroline Juliana,Design de Interacao em Tempo Real,,2013,7.55,APROVADO POR MÉDIA,1
Caroline Juliana,Design de Interfaces Neuromorficas,,2011,7.0,APROVADO POR MÉDIA,2
Caroline Juliana,Design de Joias,,2012,5.0,APROVADO,1
Caroline Juliana,Design de Mobiliario,,2011,,APROVADO POR FREQÜÊNCIA,1
Caroline Juliana,Design de Moda,,2014,5.0,APROVADO,1
Caroline Juliana,Design de Narrativa Espacial,,2013,7.3,APROVADO POR MÉDIA,1
Caroline Juliana,Design de Produto,,2012,7.0,APROVADO POR MÉDIA,2
Caroline Juliana,Design de Realidade Aumentada (AR) e Virtual (VR),,2012,8.25,APROVADO POR MÉDIA,2
Caroline Juliana,Design de Redes Sociais,,2015,7.71,APROVADO POR MÉDIA,1
Caroline Juliana,Design de Tecnologia Vestivel (Wearable),,2012,5.25,APROVADO,1
Caroline Juliana,Design de Visualizacao de Informacoes,,2011,8.4,APROVADO POR MÉDIA,1
Caroline Juliana,Design para Longevidade,,2011,5.0,APROVADO,1
Caroline Juliana,Ecodesign,,2012,8.4,APROVADO POR MÉDIA,2
Caroline Juliana,Ergonomia,,2011,7.5,APROVADO POR MÉDIA,2
Caroline Juliana,Etica em Design,,2013,8.5,APROVADO POR MÉDIA,2
Caroline Juliana,FORMADO,,2018,,,2
Caroline Juliana,Gamificacao,,2012,8.0,APROVADO POR MÉDIA,1
Caroline Juliana,Gestao de Marcas,,2014,3.9,REPROVADO,1
Caroline Juliana,Gestao de Marcas,,2014,7.9,APROVADO POR MÉDIA,2
Caroline Juliana,INTEGRALIZADO,,2018,,,1
Caroline Juliana,Identidade Visual,,2011,7.5,APROVADO POR MÉDIA,1
Caroline Juliana,Impressao 3D,,2012,6.38,APROVADO,1
Caroline Juliana,Interacao Tangivel,,2014,8.5,APROVADO POR MÉDIA,1
Caroline Juliana,Manipulacao de Imagem,,2012,5.0,APROVADO,1
Caroline Juliana,Marketing de Produto,,2013,9.0,APROVADO POR MÉDIA,2
Caroline Juliana,Projeto Integrado,,2012,3.17,REPROVADO,1
Caroline Juliana,Projeto Integrado,,2013,6.15,APROVADO,1
Caroline Juliana,Prototipagem em Papel,,2012,8.5,APROVADO POR MÉDIA,2
Caroline Juliana,SemiÃ³tica,,2014,9.75,APROVADO POR MÉDIA,1
Caroline Juliana,Storytelling Visual,,2011,6.35,APROVADO,1
Caroline Juliana,Tecnicas de Iluminacao,,2015,9.0,APROVADO POR MÉDIA,2
Caroline Juliana,Tecnicas de Iluminacao,,2015,,REPROVADO POR FALTA,1
Caroline Juliana,Teoria da Cor,,2014,8.5,APROVADO POR MÉDIA,1
Caroline Juliana,Teoria do Design,,2013,,REPROVADO POR FALTA,2
Caroline Juliana,Teoria do Design,,2014,7.0,APROVADO POR MÉDIA,1
Caroline Juliana,Tipografia,,2012,5.0,APROVADO,1
Elisa Valentina,Branding,,2019,,DISPENSADO,2
Elisa Valentina,Computacao Grafica,Marcos Ferreira,2020,,REPROVADO POR FALTA,1
Elisa Valentina,Computacao Grafica,,2013,6.45,APROVADO,2
Elisa Valentina,Cultura Visual,Patricia Nunes,2019,7.5,APROVADO POR MÉDIA,2
Elisa Valentina,Cultura Visual,,2014,,REPROVADO POR FALTA,1
Elisa Valentina,DESVINCULADO,,2015,,,2
Elisa Valentina,DESVINCULADO,,2020,,,2
Elisa Valentina,Design Colaborativo,,2013,,REPROVADO POR FALTA,2
Elisa Valentina,Design Colaborativo,,2014,,REPROVADO POR FALTA,1
Elisa Valentina,Design Colaborativo,,2014,,REPROVADO POR FALTA,2
Elisa Valentina,Design Colaborativo,,2019,,DISPENSADO,2
Elisa Valentina,Design Digital,,2019,,DISPENSADO,2
Elisa Valentina,Design de Aprendizado,,2019,,DISPENSADO,2
Elisa Valentina,Design de Apresentacoes,Diego Cardoso,2020,,REPROVADO POR FALTA,1
Elisa Valentina,Design de Experiencia em Museus,,2019,,DISPENSADO,2
Elisa Valentina,Design de Interacao Tangivel,Rafaela Gomes,2019,,REPROVADO POR FALTA,2
Elisa Valentina,Design de Joias,,2019,,DISPENSADO,2
Elisa Valentina,Design de Mobiliario,Fernanda Lima,2020,,REPROVADO POR FALTA,1
Elisa Valentina,Design de Mobiliario,,2013,,REPROVADO POR FALTA,2
Elisa Valentina,Design de Narrativa Espacial,,2019,,DISPENSADO,2
Elisa Valentina,Design de Tecnologia Vestivel (Wearable),,2019,,DISPENSADO,2
Elisa Valentina,Design de Visualizacao de Informacoes,,2013,,REPROVADO POR FALTA,2
Elisa Valentina,Design de Visualizacao de Informacoes,,2014,,REPROVADO POR FALTA,1
Elisa Valentina,Design de Visualizacao de Informacoes,,2019,,DISPENSADO,2
Elisa Valentina,Design para Longevidade,Marcos Ferreira,2020,,REPROVADO POR FALTA,1
Elisa Valentina,Design para Longevidade,,2013,,REPROVADO POR FALTA,2
Elisa Valentina,Design para Longevidade,,2014,,REPROVADO POR FALTA,1
Elisa Valentina,Ecodesign,,2019,,DISPENSADO,2
Elisa Valentina,Ergonomia,Pedro Oliveira,2019,6.3,APROVADO,2
Elisa Valentina,Gamificacao,Luiz Pereira,2020,,REPROVADO POR FALTA,1
Elisa Valentina,Gamificacao,,2014,,REPROVADO POR FALTA,2
Elisa Valentina,Identidade Visual,Joao Silva,2020,,REPROVADO POR FALTA,1
Elisa Valentina,Identidade Visual,,2013,7.0,APROVADO POR MÉDIA,2
Elisa Valentina,Interacao Tangivel,Gustavo Martins,2019,8.0,APROVADO POR MÉDIA,2
Elisa Valentina,SemiÃ³tica,Luiz Pereira,2019,8.0,APROVADO POR MÉDIA,2
Elisa Valentina,Storytelling Visual,,2013,,REPROVADO POR FALTA,2
Elisa Valentina,Storytelling Visual,,2014,,REPROVADO POR FALTA,1
Elisa Valentina,Storytelling Visual,,2019,,DISPENSADO,2
Elisa Valentina,TRANCAMENTO,,2015,,,1
Elisa Valentina,Teoria da Cor,Ana Costa,2020,,REPROVADO POR FALTA,1
Elisa Valentina,Teoria do Design,Marcos Ferreira,2020,,REPROVADO POR FALTA,1
Elisa Valentina,Tipografia,,2019,,DISPENSADO,2
Elisa Vitoria,DESVINCULADO,,2010,,,1
Elisa Vitoria,Design Colaborativo,,2009,,REPROVADO POR FALTA,2
Elisa Vitoria,Design de Mobiliario,,2009,,REPROVADO POR FALTA,2
Elisa Vitoria,Design de Visualizacao de Informacoes,,2009,,REPROVADO POR FALTA,2
Elisa Vitoria,Design para Longevidade,,2009,,REPROVADO POR FALTA,2
Elisa Vitoria,Identidade Visual,,2009,,REPROVADO POR FALTA,2
